route_variant,train_uid,origin_departure,stop_type,date,departure_time,train_class,number_of_coaches
REDHILL - TONBRIDGE,P43427,1130,stop,2026-04-19,11:34:00,,
REIGATE - EAST CROYDON,P25645,1132,stop,2026-04-13,11:32:00,,
REIGATE - EAST CROYDON,P25645,1132,stop,2026-04-01,11:32:00,,
REIGATE - EAST CROYDON,P25645,1132,stop,2026-04-07,11:32:00,,
REIGATE - EAST CROYDON,P25645,1132,stop,2026-04-24,11:32:00,,
REIGATE - EAST CROYDON,P25645,1132,stop,2026-04-30,11:32:00,,
REIGATE - EAST CROYDON,P25645,1132,stop,2026-04-17,11:32:00,,
REIGATE - EAST CROYDON,P25645,1132,stop,2026-04-28,11:32:00,,
REIGATE - EAST CROYDON,P25645,1132,stop,2026-04-15,11:32:00,,
REIGATE - EAST CROYDON,X96495,1132,stop,2026-04-03,11:32:00,,
REIGATE - EAST CROYDON,P25645,1132,stop,2026-04-27,11:32:00,,
REIGATE - EAST CROYDON,P25650,1202,stop,2026-04-22,12:02:00,,
REIGATE - EAST CROYDON,P25650,1202,stop,2026-04-14,12:02:00,,
REIGATE - EAST CROYDON,P25650,1202,stop,2026-04-23,12:02:00,,
REIGATE - EAST CROYDON,P25651,1202,stop,2026-04-11,12:02:00,,
REIGATE - EAST CROYDON,P25650,1202,stop,2026-04-17,12:02:00,,
REIGATE - EAST CROYDON,P25650,1202,stop,2026-04-07,12:02:00,,
REIGATE - REDHILL,P25651,1202,stop,2026-04-18,12:02:00,,
REIGATE - EAST CROYDON,P25650,1202,stop,2026-04-20,12:02:00,,
REIGATE - EAST CROYDON,P25651,1202,stop,2026-04-25,12:02:00,,
REIGATE - EAST CROYDON,P25650,1202,stop,2026-04-28,12:02:00,,
REIGATE - EAST CROYDON,P25650,1202,stop,2026-04-02,12:02:00,,
REIGATE - EAST CROYDON,P25650,1202,stop,2026-04-27,12:02:00,,
REIGATE - EAST CROYDON,P25650,1202,stop,2026-04-30,12:02:00,,
REIGATE - EAST CROYDON,P25650,1202,stop,2026-04-29,12:02:00,,
REIGATE - EAST CROYDON,P25650,1202,stop,2026-04-01,12:02:00,,
REIGATE - EAST CROYDON,P25651,1202,stop,2026-04-04,12:02:00,,
REDHILL - TONBRIDGE,P43432,1200,stop,2026-04-11,12:05:00,,
REDHILL - TONBRIDGE,P43432,1200,stop,2026-04-04,12:05:00,,
REDHILL - TONBRIDGE,P43431,1200,stop,2026-04-07,12:05:00,,
REDHILL - TONBRIDGE,P43431,1200,stop,2026-04-06,12:05:00,,
REIGATE - EAST CROYDON,P25650,1202,stop,2026-04-03,12:02:00,,
REIGATE - EAST CROYDON,P25650,1202,stop,2026-04-21,12:02:00,,
REIGATE - EAST CROYDON,P25650,1202,stop,2026-04-15,12:02:00,,
REIGATE - EAST CROYDON,P25650,1202,stop,2026-04-16,12:02:00,,
REIGATE - EAST CROYDON,P25650,1202,stop,2026-04-09,12:02:00,,
REIGATE - EAST CROYDON,X96455,1202,stop,2026-04-03,12:02:00,,
REIGATE - EAST CROYDON,X00707,1202,stop,2026-04-06,12:02:00,,
REIGATE - EAST CROYDON,P25650,1202,stop,2026-04-08,12:02:00,,
REIGATE - EAST CROYDON,P25650,1202,stop,2026-04-13,12:02:00,,
REIGATE - EAST CROYDON,P25650,1202,stop,2026-04-10,12:02:00,,
REIGATE - EAST CROYDON,P25650,1202,stop,2026-04-06,12:02:00,,
REIGATE - EAST CROYDON,P25650,1202,stop,2026-04-24,12:02:00,,
REDHILL - TONBRIDGE,P43431,1200,stop,2026-04-29,12:05:00,,
REDHILL - TONBRIDGE,P43431,1200,stop,2026-04-14,12:05:00,,
REDHILL - TONBRIDGE,P43431,1200,stop,2026-04-21,12:05:00,,
REDHILL - TONBRIDGE,P43431,1200,stop,2026-04-03,12:05:00,,
REDHILL - TONBRIDGE,X96458,1200,stop,2026-04-03,12:05:00,,
REDHILL - TONBRIDGE,P43431,1200,stop,2026-04-27,12:05:00,,
REDHILL - TONBRIDGE,P43431,1200,stop,2026-04-23,12:05:00,,
REDHILL - TONBRIDGE,P43431,1200,stop,2026-04-30,12:05:00,,
REDHILL - TONBRIDGE,P43431,1200,stop,2026-04-13,12:05:00,,
REDHILL - TONBRIDGE,P43431,1200,stop,2026-04-17,12:05:00,,
REIGATE - EAST CROYDON,P25652,1205,stop,2026-04-12,12:05:00,,
REDHILL - TONBRIDGE,P43432,1200,stop,2026-04-25,12:05:00,,
REDHILL - TONBRIDGE,P43431,1200,stop,2026-04-28,12:05:00,,
REDHILL - TONBRIDGE,P43431,1200,stop,2026-04-09,12:05:00,,
REDHILL - TONBRIDGE,P43432,1200,stop,2026-04-18,12:05:00,,
REDHILL - TONBRIDGE,P43431,1200,stop,2026-04-16,12:05:00,,
TONBRIDGE - REDHILL,P43434,1201,stop,2026-04-14,12:29:00,,
REDHILL - TONBRIDGE,P43433,1221,stop,2026-04-12,12:25:00,,
REDHILL - TONBRIDGE,P43433,1221,stop,2026-04-05,12:25:00,,
REIGATE - REDHILL,P25652,1222,stop,2026-04-19,12:22:00,,
REIGATE - REDHILL,X24314,1222,stop,2026-04-26,12:22:00,,
REIGATE - EAST CROYDON,P25652,1205,stop,2026-04-05,12:05:00,,
REIGATE - EAST CROYDON,P25652,1205,stop,2026-04-26,12:05:00,,
REDHILL - TONBRIDGE,P43431,1200,stop,2026-04-02,12:05:00,,
REDHILL - TONBRIDGE,P43431,1200,stop,2026-04-15,12:05:00,,
REDHILL - TONBRIDGE,P43431,1200,stop,2026-04-24,12:05:00,,
REDHILL - TONBRIDGE,P43431,1200,stop,2026-04-20,12:05:00,,
REDHILL - TONBRIDGE,P43431,1200,stop,2026-04-10,12:05:00,,
REDHILL - TONBRIDGE,P43431,1200,stop,2026-04-22,12:05:00,,
REDHILL - TONBRIDGE,X01134,1200,stop,2026-04-06,12:05:00,,
REDHILL - TONBRIDGE,P43431,1200,stop,2026-04-01,12:05:00,,
REDHILL - TONBRIDGE,P43431,1200,stop,2026-04-08,12:05:00,,
TONBRIDGE - REDHILL,P43434,1201,stop,2026-04-15,12:29:00,,
TONBRIDGE - REDHILL,P43434,1201,stop,2026-04-27,12:29:00,,
TONBRIDGE - REDHILL,P43434,1201,stop,2026-04-10,12:29:00,,
TONBRIDGE - REDHILL,X92746,1201,stop,2026-04-03,12:29:00,,
TONBRIDGE - REDHILL,P43434,1201,stop,2026-04-20,12:29:00,,
TONBRIDGE - REDHILL,P43434,1201,stop,2026-04-09,12:29:00,,
TONBRIDGE - REDHILL,P43434,1201,stop,2026-04-03,12:29:00,,
TONBRIDGE - REDHILL,P43434,1201,stop,2026-04-17,12:29:00,,
TONBRIDGE - REDHILL,P43434,1201,stop,2026-04-28,12:29:00,,
TONBRIDGE - REDHILL,P43434,1201,stop,2026-04-06,12:29:00,,
TONBRIDGE - REDHILL,X01695,1201,stop,2026-04-06,12:29:00,,
TONBRIDGE - REDHILL,P43434,1201,stop,2026-04-23,12:29:00,,
TONBRIDGE - REDHILL,P43434,1201,stop,2026-04-30,12:29:00,,
TONBRIDGE - REDHILL,P43434,1201,stop,2026-04-08,12:29:00,,
TONBRIDGE - REDHILL,P43434,1201,stop,2026-04-21,12:29:00,,
TONBRIDGE - REDHILL,P43434,1201,stop,2026-04-13,12:29:00,,
REIGATE - EAST CROYDON,P25655,1232,stop,2026-04-16,12:32:00,,
REIGATE - EAST CROYDON,P25655,1232,stop,2026-04-30,12:32:00,,
REIGATE - EAST CROYDON,P25655,1232,stop,2026-04-06,12:32:00,,
REIGATE - EAST CROYDON,P25655,1232,stop,2026-04-22,12:32:00,,
REIGATE - EAST CROYDON,P25655,1232,stop,2026-04-20,12:32:00,,
TONBRIDGE - REDHILL,P43435,1203,stop,2026-04-04,12:31:00,,
TONBRIDGE - REDHILL,P43434,1201,stop,2026-04-07,12:29:00,,
TONBRIDGE - REDHILL,P43434,1201,stop,2026-04-22,12:29:00,,
TONBRIDGE - REDHILL,P43434,1201,stop,2026-04-24,12:29:00,,
TONBRIDGE - REDHILL,P43435,1201,stop,2026-04-18,12:29:00,,
TONBRIDGE - REDHILL,P43434,1201,stop,2026-04-01,12:29:00,,
TONBRIDGE - REDHILL,P43434,1201,stop,2026-04-16,12:29:00,,
TONBRIDGE - REDHILL,P43435,1201,stop,2026-04-11,12:29:00,,
TONBRIDGE - REDHILL,P43435,1201,stop,2026-04-25,12:29:00,,
TONBRIDGE - REDHILL,P43434,1201,stop,2026-04-29,12:29:00,,
TONBRIDGE - REDHILL,P43434,1201,stop,2026-04-02,12:29:00,,
REIGATE - EAST CROYDON,P25656,1232,stop,2026-04-25,12:32:00,,
REIGATE - EAST CROYDON,P25655,1232,stop,2026-04-02,12:32:00,,
REIGATE - EAST CROYDON,X01539,1232,stop,2026-04-06,12:32:00,,
REIGATE - EAST CROYDON,P25655,1232,stop,2026-04-10,12:32:00,,
REIGATE - EAST CROYDON,P25655,1232,stop,2026-04-15,12:32:00,,
REIGATE - EAST CROYDON,P25655,1232,stop,2026-04-29,12:32:00,,
REIGATE - EAST CROYDON,P25655,1232,stop,2026-04-14,12:32:00,,
REIGATE - EAST CROYDON,P25655,1232,stop,2026-04-09,12:32:00,,
REIGATE - EAST CROYDON,P25656,1232,stop,2026-04-04,12:32:00,,
REIGATE - EAST CROYDON,P25655,1232,stop,2026-04-01,12:32:00,,
REIGATE - EAST CROYDON,P25655,1232,stop,2026-04-03,12:32:00,,
REIGATE - EAST CROYDON,P25656,1232,stop,2026-04-11,12:32:00,,
REIGATE - EAST CROYDON,P25655,1232,stop,2026-04-08,12:32:00,,
REIGATE - EAST CROYDON,X96415,1232,stop,2026-04-03,12:32:00,,
REIGATE - EAST CROYDON,P25655,1232,stop,2026-04-21,12:32:00,,
REIGATE - EAST CROYDON,P25655,1232,stop,2026-04-13,12:32:00,,
REIGATE - EAST CROYDON,P25660,1302,stop,2026-04-16,13:02:00,,
REIGATE - EAST CROYDON,P25660,1302,stop,2026-04-09,13:02:00,,
REIGATE - EAST CROYDON,P25661,1302,stop,2026-04-04,13:02:00,,
TONBRIDGE - REDHILL,P43436,1229,stop,2026-04-05,12:56:00,,
TONBRIDGE - REDHILL,P43436,1226,stop,2026-04-19,12:53:00,,
TONBRIDGE - REDHILL,P43436,1226,stop,2026-04-26,12:53:00,,
TONBRIDGE - REDHILL,P43436,1226,stop,2026-04-12,12:53:00,,
REDHILL - TONBRIDGE,P43433,1237,stop,2026-04-26,12:41:00,,
REDHILL - TONBRIDGE,P43433,1230,stop,2026-04-19,12:34:00,,
REIGATE - EAST CROYDON,P25655,1232,stop,2026-04-17,12:32:00,,
REIGATE - EAST CROYDON,P25655,1232,stop,2026-04-27,12:32:00,,
REIGATE - EAST CROYDON,P25655,1232,stop,2026-04-24,12:32:00,,
REIGATE - EAST CROYDON,P25655,1232,stop,2026-04-07,12:32:00,,
REIGATE - REDHILL,P25656,1232,stop,2026-04-18,12:32:00,,
REIGATE - EAST CROYDON,P25655,1232,stop,2026-04-28,12:32:00,,
REIGATE - EAST CROYDON,P25655,1232,stop,2026-04-23,12:32:00,,
REIGATE - EAST CROYDON,P25660,1302,stop,2026-04-02,13:02:00,,
REIGATE - EAST CROYDON,P25661,1302,stop,2026-04-11,13:02:00,,
REIGATE - EAST CROYDON,P25660,1302,stop,2026-04-22,13:02:00,,
REIGATE - EAST CROYDON,P25661,1302,stop,2026-04-25,13:02:00,,
REIGATE - EAST CROYDON,P25660,1302,stop,2026-04-20,13:02:00,,
REIGATE - EAST CROYDON,P25660,1302,stop,2026-04-23,13:02:00,,
REIGATE - EAST CROYDON,P25660,1302,stop,2026-04-06,13:02:00,,
REIGATE - EAST CROYDON,P25660,1302,stop,2026-04-08,13:02:00,,
REIGATE - REDHILL,P25661,1302,stop,2026-04-18,13:02:00,,
REIGATE - EAST CROYDON,X00708,1302,stop,2026-04-06,13:02:00,,
REIGATE - EAST CROYDON,P25660,1302,stop,2026-04-14,13:02:00,,
REIGATE - EAST CROYDON,P25660,1302,stop,2026-04-17,13:02:00,,
REIGATE - EAST CROYDON,P25660,1302,stop,2026-04-21,13:02:00,,
REIGATE - EAST CROYDON,X96376,1302,stop,2026-04-03,13:02:00,,
REIGATE - EAST CROYDON,P25660,1302,stop,2026-04-30,13:02:00,,
REIGATE - EAST CROYDON,P25660,1302,stop,2026-04-03,13:02:00,,
REIGATE - EAST CROYDON,P25662,1305,stop,2026-04-05,13:05:00,,
REDHILL - TONBRIDGE,P43438,1300,stop,2026-04-04,13:05:00,,
REDHILL - TONBRIDGE,P43437,1300,stop,2026-04-29,13:05:00,,
REDHILL - TONBRIDGE,P43437,1300,stop,2026-04-15,13:05:00,,
REDHILL - TONBRIDGE,P43437,1300,stop,2026-04-07,13:05:00,,
REDHILL - TONBRIDGE,P43438,1300,stop,2026-04-11,13:05:00,,
REDHILL - TONBRIDGE,P43437,1300,stop,2026-04-22,13:05:00,,
REIGATE - EAST CROYDON,P25660,1302,stop,2026-04-28,13:02:00,,
REIGATE - EAST CROYDON,P25660,1302,stop,2026-04-24,13:02:00,,
REIGATE - EAST CROYDON,P25660,1302,stop,2026-04-29,13:02:00,,
REIGATE - EAST CROYDON,P25660,1302,stop,2026-04-15,13:02:00,,
REIGATE - EAST CROYDON,P25660,1302,stop,2026-04-13,13:02:00,,
REIGATE - EAST CROYDON,P25660,1302,stop,2026-04-01,13:02:00,,
REIGATE - EAST CROYDON,P25660,1302,stop,2026-04-07,13:02:00,,
REIGATE - EAST CROYDON,P25660,1302,stop,2026-04-27,13:02:00,,
REIGATE - EAST CROYDON,P25660,1302,stop,2026-04-10,13:02:00,,
REIGATE - EAST CROYDON,P25662,1305,stop,2026-04-26,13:05:00,,
REDHILL - TONBRIDGE,P43437,1300,stop,2026-04-17,13:05:00,,
REDHILL - TONBRIDGE,P43437,1300,stop,2026-04-30,13:05:00,,
REDHILL - TONBRIDGE,P43437,1300,stop,2026-04-16,13:05:00,,
REDHILL - TONBRIDGE,P43437,1300,stop,2026-04-08,13:05:00,,
REDHILL - TONBRIDGE,P43437,1300,stop,2026-04-13,13:05:00,,
REDHILL - TONBRIDGE,P43437,1300,stop,2026-04-14,13:05:00,,
REDHILL - TONBRIDGE,P43437,1300,stop,2026-04-21,13:05:00,,
REDHILL - TONBRIDGE,X92835,1300,stop,2026-04-03,13:05:00,,
REDHILL - TONBRIDGE,X01696,1300,stop,2026-04-06,13:05:00,,
REDHILL - TONBRIDGE,P43437,1300,stop,2026-04-03,13:05:00,,
REDHILL - TONBRIDGE,P43437,1300,stop,2026-04-23,13:05:00,,
REDHILL - TONBRIDGE,P43438,1300,stop,2026-04-18,13:05:00,,
REDHILL - TONBRIDGE,P43437,1300,stop,2026-04-27,13:05:00,,
REDHILL - TONBRIDGE,P43437,1300,stop,2026-04-24,13:05:00,,
REDHILL - TONBRIDGE,P43438,1300,stop,2026-04-25,13:05:00,,
TONBRIDGE - REDHILL,P43440,1301,stop,2026-04-29,13:29:00,,
TONBRIDGE - REDHILL,P43440,1301,stop,2026-04-30,13:29:00,,
TONBRIDGE - REDHILL,P43440,1301,stop,2026-04-01,13:29:00,,
TONBRIDGE - REDHILL,P43440,1301,stop,2026-04-16,13:29:00,,
REDHILL - TONBRIDGE,P43439,1321,stop,2026-04-12,13:25:00,,
REDHILL - TONBRIDGE,P43439,1321,stop,2026-04-05,13:25:00,,
REIGATE - REDHILL,P25662,1322,stop,2026-04-19,13:22:00,,
REIGATE - REDHILL,X24313,1322,stop,2026-04-26,13:22:00,,
REDHILL - TONBRIDGE,P43437,1300,stop,2026-04-01,13:05:00,,
REDHILL - TONBRIDGE,P43437,1300,stop,2026-04-06,13:05:00,,
REDHILL - TONBRIDGE,P43437,1300,stop,2026-04-02,13:05:00,,
REDHILL - TONBRIDGE,P43437,1300,stop,2026-04-28,13:05:00,,
REDHILL - TONBRIDGE,P43437,1300,stop,2026-04-10,13:05:00,,
REIGATE - EAST CROYDON,P25662,1305,stop,2026-04-12,13:05:00,,
REDHILL - TONBRIDGE,P43437,1300,stop,2026-04-09,13:05:00,,
REDHILL - TONBRIDGE,P43437,1300,stop,2026-04-20,13:05:00,,
TONBRIDGE - REDHILL,P43440,1301,stop,2026-04-24,13:29:00,,
TONBRIDGE - REDHILL,P43440,1301,stop,2026-04-17,13:29:00,,
TONBRIDGE - REDHILL,P43440,1301,stop,2026-04-06,13:29:00,,
TONBRIDGE - REDHILL,P43440,1301,stop,2026-04-08,13:29:00,,
TONBRIDGE - REDHILL,P43440,1301,stop,2026-04-14,13:29:00,,
TONBRIDGE - REDHILL,P43440,1301,stop,2026-04-21,13:29:00,,
TONBRIDGE - REDHILL,P43441,1301,stop,2026-04-18,13:29:00,,
TONBRIDGE - REDHILL,P43440,1301,stop,2026-04-28,13:29:00,,
TONBRIDGE - REDHILL,P43440,1301,stop,2026-04-27,13:29:00,,
TONBRIDGE - REDHILL,P43440,1301,stop,2026-04-09,13:29:00,,
TONBRIDGE - REDHILL,P43440,1301,stop,2026-04-03,13:29:00,,
TONBRIDGE - REDHILL,X01697,1301,stop,2026-04-06,13:29:00,,
TONBRIDGE - REDHILL,P43440,1301,stop,2026-04-02,13:29:00,,
TONBRIDGE - REDHILL,P43440,1301,stop,2026-04-22,13:29:00,,
TONBRIDGE - REDHILL,P43440,1301,stop,2026-04-23,13:29:00,,
TONBRIDGE - REDHILL,P43440,1301,stop,2026-04-13,13:29:00,,
REIGATE - REDHILL,P25666,1332,stop,2026-04-18,13:32:00,,
REIGATE - EAST CROYDON,P25665,1332,stop,2026-04-13,13:32:00,,
REIGATE - EAST CROYDON,P25665,1332,stop,2026-04-24,13:32:00,,
REIGATE - EAST CROYDON,P25665,1332,stop,2026-04-15,13:32:00,,
REIGATE - EAST CROYDON,P25665,1332,stop,2026-04-27,13:32:00,,
REIGATE - EAST CROYDON,P25666,1332,stop,2026-04-25,13:32:00,,
REIGATE - EAST CROYDON,P25665,1332,stop,2026-04-06,13:32:00,,
REIGATE - EAST CROYDON,X01542,1332,stop,2026-04-06,13:32:00,,
TONBRIDGE - REDHILL,P43441,1303,stop,2026-04-04,13:31:00,,
TONBRIDGE - REDHILL,X92745,1301,stop,2026-04-03,13:29:00,,
TONBRIDGE - REDHILL,P43441,1301,stop,2026-04-25,13:29:00,,
TONBRIDGE - REDHILL,P43440,1301,stop,2026-04-10,13:29:00,,
TONBRIDGE - REDHILL,P43440,1301,stop,2026-04-07,13:29:00,,
TONBRIDGE - REDHILL,P43440,1301,stop,2026-04-20,13:29:00,,
TONBRIDGE - REDHILL,P43441,1301,stop,2026-04-11,13:29:00,,
TONBRIDGE - REDHILL,P43440,1301,stop,2026-04-15,13:29:00,,
REIGATE - EAST CROYDON,P25666,1332,stop,2026-04-04,13:32:00,,
REIGATE - EAST CROYDON,P25665,1332,stop,2026-04-08,13:32:00,,
REIGATE - EAST CROYDON,P25665,1332,stop,2026-04-30,13:32:00,,
REIGATE - EAST CROYDON,P25665,1332,stop,2026-04-01,13:32:00,,
REIGATE - EAST CROYDON,P25665,1332,stop,2026-04-03,13:32:00,,
REIGATE - EAST CROYDON,P25665,1332,stop,2026-04-16,13:32:00,,
REIGATE - EAST CROYDON,P25665,1332,stop,2026-04-28,13:32:00,,
REIGATE - EAST CROYDON,P25665,1332,stop,2026-04-09,13:32:00,,
REIGATE - EAST CROYDON,P25665,1332,stop,2026-04-02,13:32:00,,
REIGATE - EAST CROYDON,P25665,1332,stop,2026-04-20,13:32:00,,
REIGATE - EAST CROYDON,P25666,1332,stop,2026-04-11,13:32:00,,
REIGATE - EAST CROYDON,X96338,1332,stop,2026-04-03,13:32:00,,
REIGATE - EAST CROYDON,P25665,1332,stop,2026-04-29,13:32:00,,
REIGATE - EAST CROYDON,P25665,1332,stop,2026-04-17,13:32:00,,
REIGATE - EAST CROYDON,P25665,1332,stop,2026-04-23,13:32:00,,
REIGATE - EAST CROYDON,P25665,1332,stop,2026-04-14,13:32:00,,
REIGATE - EAST CROYDON,P25670,1402,stop,2026-04-15,14:02:00,,
REIGATE - EAST CROYDON,P25671,1402,stop,2026-04-11,14:02:00,,
REIGATE - EAST CROYDON,P25670,1402,stop,2026-04-02,14:02:00,,
REIGATE - EAST CROYDON,P25670,1402,stop,2026-04-13,14:02:00,,
REIGATE - EAST CROYDON,P25670,1402,stop,2026-04-16,14:02:00,,
REIGATE - EAST CROYDON,P25670,1402,stop,2026-04-17,14:02:00,,
TONBRIDGE - REDHILL,P43442,1329,stop,2026-04-05,13:56:00,,
TONBRIDGE - REDHILL,P43442,1326,stop,2026-04-19,13:53:00,,
TONBRIDGE - REDHILL,P43442,1326,stop,2026-04-26,13:53:00,,
TONBRIDGE - REDHILL,P43442,1326,stop,2026-04-12,13:53:00,,
REDHILL - TONBRIDGE,P43439,1337,stop,2026-04-26,13:41:00,,
REDHILL - TONBRIDGE,P43439,1330,stop,2026-04-19,13:34:00,,
REIGATE - EAST CROYDON,P25665,1332,stop,2026-04-21,13:32:00,,
REIGATE - EAST CROYDON,P25665,1332,stop,2026-04-07,13:32:00,,
REIGATE - EAST CROYDON,P25665,1332,stop,2026-04-22,13:32:00,,
REIGATE - EAST CROYDON,P25665,1332,stop,2026-04-10,13:32:00,,
REIGATE - EAST CROYDON,P25670,1402,stop,2026-04-07,14:02:00,,
REIGATE - EAST CROYDON,P25671,1402,stop,2026-04-25,14:02:00,,
REIGATE - EAST CROYDON,P25670,1402,stop,2026-04-22,14:02:00,,
REIGATE - EAST CROYDON,P25670,1402,stop,2026-04-09,14:02:00,,
REIGATE - EAST CROYDON,P25670,1402,stop,2026-04-29,14:02:00,,
REIGATE - EAST CROYDON,P25670,1402,stop,2026-04-10,14:02:00,,
REIGATE - EAST CROYDON,P25670,1402,stop,2026-04-27,14:02:00,,
REIGATE - EAST CROYDON,P25670,1402,stop,2026-04-08,14:02:00,,
REIGATE - EAST CROYDON,P25670,1402,stop,2026-04-24,14:02:00,,
REIGATE - EAST CROYDON,P25670,1402,stop,2026-04-14,14:02:00,,
REIGATE - EAST CROYDON,P25670,1402,stop,2026-04-20,14:02:00,,
REIGATE - EAST CROYDON,P25670,1402,stop,2026-04-30,14:02:00,,
REIGATE - EAST CROYDON,X00709,1402,stop,2026-04-06,14:02:00,,
REIGATE - EAST CROYDON,P25670,1402,stop,2026-04-01,14:02:00,,
REIGATE - EAST CROYDON,P25670,1402,stop,2026-04-06,14:02:00,,
REIGATE - EAST CROYDON,P25670,1402,stop,2026-04-21,14:02:00,,
REDHILL - TONBRIDGE,P43443,1400,stop,2026-04-23,14:05:00,,
REDHILL - TONBRIDGE,P43443,1400,stop,2026-04-20,14:05:00,,
REDHILL - TONBRIDGE,P43443,1400,stop,2026-04-17,14:05:00,,
REDHILL - TONBRIDGE,P43443,1400,stop,2026-04-09,14:05:00,,
REDHILL - TONBRIDGE,P43444,1400,stop,2026-04-11,14:05:00,,
REDHILL - TONBRIDGE,P43444,1400,stop,2026-04-18,14:05:00,,
REDHILL - TONBRIDGE,P43443,1400,stop,2026-04-24,14:05:00,,
REDHILL - TONBRIDGE,P43444,1400,stop,2026-04-04,14:05:00,,
REDHILL - TONBRIDGE,P43443,1400,stop,2026-04-28,14:05:00,,
REDHILL - TONBRIDGE,P43443,1400,stop,2026-04-27,14:05:00,,
REIGATE - EAST CROYDON,P25670,1402,stop,2026-04-23,14:02:00,,
REIGATE - REDHILL,P25671,1402,stop,2026-04-18,14:02:00,,
REIGATE - EAST CROYDON,X96299,1402,stop,2026-04-03,14:02:00,,
REIGATE - EAST CROYDON,P25670,1402,stop,2026-04-03,14:02:00,,
REIGATE - EAST CROYDON,P25671,1402,stop,2026-04-04,14:02:00,,
REIGATE - EAST CROYDON,P25670,1402,stop,2026-04-28,14:02:00,,
REIGATE - EAST CROYDON,P25672,1405,stop,2026-04-05,14:05:00,,
REDHILL - TONBRIDGE,P43443,1400,stop,2026-04-29,14:05:00,,
REIGATE - EAST CROYDON,P25672,1405,stop,2026-04-26,14:05:00,,
REDHILL - TONBRIDGE,P43443,1400,stop,2026-04-10,14:05:00,,
REDHILL - TONBRIDGE,P43443,1400,stop,2026-04-02,14:05:00,,
REDHILL - TONBRIDGE,P43443,1400,stop,2026-04-13,14:05:00,,
REDHILL - TONBRIDGE,P43443,1400,stop,2026-04-16,14:05:00,,
REDHILL - TONBRIDGE,P43443,1400,stop,2026-04-01,14:05:00,,
REDHILL - TONBRIDGE,P43443,1400,stop,2026-04-08,14:05:00,,
REDHILL - TONBRIDGE,P43443,1400,stop,2026-04-21,14:05:00,,
REDHILL - TONBRIDGE,X92834,1400,stop,2026-04-03,14:05:00,,
REDHILL - TONBRIDGE,P43443,1400,stop,2026-04-15,14:05:00,,
REDHILL - TONBRIDGE,P43443,1400,stop,2026-04-14,14:05:00,,
REDHILL - TONBRIDGE,P43443,1400,stop,2026-04-06,14:05:00,,
REDHILL - TONBRIDGE,P43443,1400,stop,2026-04-03,14:05:00,,
REIGATE - EAST CROYDON,P25672,1405,stop,2026-04-12,14:05:00,,
TONBRIDGE - REDHILL,P26000,1401,stop,2026-04-03,14:29:00,,
TONBRIDGE - REDHILL,X92919,1401,stop,2026-04-03,14:29:00,,
TONBRIDGE - REDHILL,P26000,1401,stop,2026-04-20,14:29:00,,
TONBRIDGE - REDHILL,P26000,1401,stop,2026-04-09,14:29:00,,
TONBRIDGE - REDHILL,P26000,1401,stop,2026-04-06,14:29:00,,
TONBRIDGE - REDHILL,X01699,1401,stop,2026-04-06,14:29:00,,
TONBRIDGE - REDHILL,P26000,1401,stop,2026-04-10,14:29:00,,
REDHILL - TONBRIDGE,P43445,1421,stop,2026-04-12,14:25:00,,
REDHILL - TONBRIDGE,P43445,1421,stop,2026-04-05,14:25:00,,
REIGATE - REDHILL,X24312,1422,stop,2026-04-26,14:22:00,,
REIGATE - REDHILL,P25672,1422,stop,2026-04-19,14:22:00,,
REDHILL - TONBRIDGE,X01698,1400,stop,2026-04-06,14:05:00,,
REDHILL - TONBRIDGE,P43443,1400,stop,2026-04-07,14:05:00,,
REDHILL - TONBRIDGE,P43444,1400,stop,2026-04-25,14:05:00,,
REDHILL - TONBRIDGE,P43443,1400,stop,2026-04-30,14:05:00,,
REDHILL - TONBRIDGE,P43443,1400,stop,2026-04-22,14:05:00,,
TONBRIDGE - REDHILL,P26000,1401,stop,2026-04-29,14:29:00,,
TONBRIDGE - REDHILL,P26000,1401,stop,2026-04-13,14:29:00,,
TONBRIDGE - REDHILL,P26000,1401,stop,2026-04-14,14:29:00,,
TONBRIDGE - REDHILL,P26000,1401,stop,2026-04-07,14:29:00,,
TONBRIDGE - REDHILL,P26000,1401,stop,2026-04-21,14:29:00,,
TONBRIDGE - REDHILL,P26000,1401,stop,2026-04-08,14:29:00,,
TONBRIDGE - REDHILL,P26000,1401,stop,2026-04-30,14:29:00,,
TONBRIDGE - REDHILL,P26000,1401,stop,2026-04-22,14:29:00,,
TONBRIDGE - REDHILL,P26000,1401,stop,2026-04-17,14:29:00,,
TONBRIDGE - REDHILL,P26000,1401,stop,2026-04-23,14:29:00,,
TONBRIDGE - REDHILL,P26000,1401,stop,2026-04-01,14:29:00,,
TONBRIDGE - REDHILL,P26000,1401,stop,2026-04-24,14:29:00,,
TONBRIDGE - REDHILL,P26000,1401,stop,2026-04-16,14:29:00,,
TONBRIDGE - REDHILL,P43447,1401,stop,2026-04-18,14:29:00,,
TONBRIDGE - REDHILL,P43447,1401,stop,2026-04-11,14:29:00,,
TONBRIDGE - REDHILL,P26000,1401,stop,2026-04-02,14:29:00,,
REIGATE - REDHILL,P25676,1432,stop,2026-04-18,14:32:00,,
REIGATE - EAST CROYDON,P25675,1432,stop,2026-04-10,14:32:00,,
