route_variant,seq,from_station,to_station,stop_type,distance_miles,avg_elevation_m,run_min,wait_min
DORKING - BALHAM,1,DORKING,LEATHERHEAD,stop,4.26,39.9,7,0
DORKING - BALHAM,2,LEATHERHEAD,ASHTEAD,stop,22.01,76.0,4,0
DORKING - BALHAM,3,ASHTEAD,EPSOM,stop,25.77,79.0,5,0
DORKING - BALHAM,4,EPSOM,EWELL EAST,stop,1.65,42.6,5,1
DORKING - BALHAM,5,EWELL EAST,CHEAM,stop,1.54,17.2,3,0
DORKING - BALHAM,6,CHEAM,SUTTON (SURREY),stop,1.26,17.2,2,0
DORKING - BALHAM,7,SUTTON (SURREY),CARSHALTON,stop,1.31,17.2,3,1
DORKING - BALHAM,8,CARSHALTON,HACKBRIDGE,stop,6.49,48.6,3,0
DORKING - BALHAM,9,HACKBRIDGE,MITCHAM JUNCTION,stop,7.56,48.5,3,0
DORKING - BALHAM,10,MITCHAM JUNCTION,MITCHAM EASTFIELDS,stop,1.19,17.0,3,0
DORKING - BALHAM,11,MITCHAM EASTFIELDS,BALHAM,stop,2.82,16.9,8,0
DORKING - BALHAM (2),1,DORKING,BOX HILL & WESTHUMBLE,stop,0.97,17.8,3,0
DORKING - BALHAM (2),2,BOX HILL & WESTHUMBLE,LEATHERHEAD,stop,3.31,39.9,4,0
DORKING - BALHAM (2),3,LEATHERHEAD,ASHTEAD,stop,22.01,76.0,4,0
DORKING - BALHAM (2),4,ASHTEAD,EPSOM,stop,25.77,79.0,5,0
DORKING - BALHAM (2),5,EPSOM,EWELL EAST,stop,1.65,42.6,5,0
DORKING - BALHAM (2),6,EWELL EAST,CHEAM,stop,1.54,17.2,3,0
DORKING - BALHAM (2),7,CHEAM,SUTTON (SURREY),stop,1.26,17.2,2,0
DORKING - BALHAM (2),8,SUTTON (SURREY),CARSHALTON,stop,1.31,17.2,3,1
DORKING - BALHAM (2),9,CARSHALTON,HACKBRIDGE,stop,6.49,48.6,2,0
DORKING - BALHAM (2),10,HACKBRIDGE,MITCHAM JUNCTION,stop,7.56,48.5,3,0
DORKING - BALHAM (2),11,MITCHAM JUNCTION,MITCHAM EASTFIELDS,stop,1.19,17.0,3,0
DORKING - BALHAM (2),12,MITCHAM EASTFIELDS,BALHAM,stop,2.82,16.9,8,1
DORKING - BALHAM (3),1,DORKING,BOX HILL & WESTHUMBLE,stop,0.97,17.8,3,0
DORKING - BALHAM (3),2,BOX HILL & WESTHUMBLE,LEATHERHEAD,stop,3.31,39.9,4,0
DORKING - BALHAM (3),3,LEATHERHEAD,ASHTEAD,stop,22.01,76.0,4,1
DORKING - BALHAM (3),4,ASHTEAD,EPSOM,stop,25.77,79.0,4,0
DORKING - BALHAM (3),5,EPSOM,EWELL EAST,stop,1.65,42.6,4,1
DORKING - BALHAM (3),6,EWELL EAST,CHEAM,stop,1.54,17.2,3,0
DORKING - BALHAM (3),7,CHEAM,SUTTON (SURREY),stop,1.26,17.2,3,0
DORKING - BALHAM (3),8,SUTTON (SURREY),BALHAM,stop,6.86,17.0,21,1
DORKING - BATTERSEA PARK LONDON,1,DORKING,BOX HILL & WESTHUMBLE,stop,0.97,17.8,3,0
DORKING - BATTERSEA PARK LONDON,2,BOX HILL & WESTHUMBLE,LEATHERHEAD,stop,3.31,39.9,4,0
DORKING - BATTERSEA PARK LONDON,3,LEATHERHEAD,ASHTEAD,stop,22.01,76.0,4,1
DORKING - BATTERSEA PARK LONDON,4,ASHTEAD,EPSOM,stop,25.77,79.0,4,0
DORKING - BATTERSEA PARK LONDON,5,EPSOM,EWELL EAST,stop,1.65,42.6,4,1
DORKING - BATTERSEA PARK LONDON,6,EWELL EAST,CHEAM,stop,1.54,17.2,3,0
DORKING - BATTERSEA PARK LONDON,7,CHEAM,SUTTON (SURREY),stop,1.26,17.2,3,0
DORKING - BATTERSEA PARK LONDON,8,SUTTON (SURREY),STREATHAM COMMON,stop,5.37,17.0,14,3
DORKING - BATTERSEA PARK LONDON,9,STREATHAM COMMON,BALHAM,stop,2.11,16.9,5,2
DORKING - BATTERSEA PARK LONDON,10,BALHAM,WANDSWORTH COMMON LONDON,stop,0.68,16.8,2,0
DORKING - BATTERSEA PARK LONDON,11,WANDSWORTH COMMON LONDON,BATTERSEA PARK LONDON,stop,2.62,16.7,8,0
DORKING - BATTERSEA PARK LONDON (2),1,DORKING,BOX HILL & WESTHUMBLE,stop,0.97,17.8,3,0
DORKING - BATTERSEA PARK LONDON (2),2,BOX HILL & WESTHUMBLE,LEATHERHEAD,stop,3.31,39.9,4,0
DORKING - BATTERSEA PARK LONDON (2),3,LEATHERHEAD,ASHTEAD,stop,22.01,76.0,4,1
DORKING - BATTERSEA PARK LONDON (2),4,ASHTEAD,EPSOM,stop,25.77,79.0,4,0
DORKING - BATTERSEA PARK LONDON (2),5,EPSOM,EWELL EAST,stop,1.65,42.6,4,1
DORKING - BATTERSEA PARK LONDON (2),6,EWELL EAST,CHEAM,stop,1.54,17.2,3,0
DORKING - BATTERSEA PARK LONDON (2),7,CHEAM,SUTTON (SURREY),stop,1.26,17.2,3,0
DORKING - BATTERSEA PARK LONDON (2),8,SUTTON (SURREY),CARSHALTON,stop,1.31,17.2,3,3
DORKING - BATTERSEA PARK LONDON (2),9,CARSHALTON,HACKBRIDGE,stop,6.49,48.6,3,0
DORKING - BATTERSEA PARK LONDON (2),10,HACKBRIDGE,MITCHAM JUNCTION,stop,7.56,48.5,3,0
DORKING - BATTERSEA PARK LONDON (2),11,MITCHAM JUNCTION,MITCHAM EASTFIELDS,stop,1.19,17.0,3,0
DORKING - BATTERSEA PARK LONDON (2),12,MITCHAM EASTFIELDS,BALHAM,stop,2.82,16.9,8,0
DORKING - BATTERSEA PARK LONDON (2),13,BALHAM,WANDSWORTH COMMON LONDON,stop,0.68,16.8,2,0
DORKING - BATTERSEA PARK LONDON (2),14,WANDSWORTH COMMON LONDON,BATTERSEA PARK LONDON,stop,2.62,16.7,8,0
DORKING - MITCHAM EASTFIELDS,1,DORKING,BOX HILL & WESTHUMBLE,stop,0.97,17.8,3,0
DORKING - MITCHAM EASTFIELDS,2,BOX HILL & WESTHUMBLE,LEATHERHEAD,stop,3.31,39.9,4,0
DORKING - MITCHAM EASTFIELDS,3,LEATHERHEAD,ASHTEAD,stop,22.01,76.0,4,0
DORKING - MITCHAM EASTFIELDS,4,ASHTEAD,EPSOM,stop,25.77,79.0,5,0
DORKING - MITCHAM EASTFIELDS,5,EPSOM,EWELL EAST,stop,1.65,42.6,5,0
DORKING - MITCHAM EASTFIELDS,6,EWELL EAST,CHEAM,stop,1.54,17.2,3,0
DORKING - MITCHAM EASTFIELDS,7,CHEAM,SUTTON (SURREY),stop,1.26,17.2,2,0
DORKING - MITCHAM EASTFIELDS,8,SUTTON (SURREY),CARSHALTON,stop,1.31,17.2,3,1
DORKING - MITCHAM EASTFIELDS,9,CARSHALTON,HACKBRIDGE,stop,6.49,48.6,3,0
DORKING - MITCHAM EASTFIELDS,10,HACKBRIDGE,MITCHAM JUNCTION,stop,7.56,48.5,3,0
DORKING - MITCHAM EASTFIELDS,11,MITCHAM JUNCTION,MITCHAM EASTFIELDS,stop,1.19,17.0,3,0
DORKING - MITCHAM EASTFIELDS (2),1,DORKING,LEATHERHEAD,stop,4.26,39.9,6,0
DORKING - MITCHAM EASTFIELDS (2),2,LEATHERHEAD,ASHTEAD,stop,22.01,76.0,4,0
DORKING - MITCHAM EASTFIELDS (2),3,ASHTEAD,EPSOM,stop,25.77,79.0,5,0
DORKING - MITCHAM EASTFIELDS (2),4,EPSOM,EWELL EAST,stop,1.65,42.6,5,0
DORKING - MITCHAM EASTFIELDS (2),5,EWELL EAST,CHEAM,stop,1.54,17.2,3,0
DORKING - MITCHAM EASTFIELDS (2),6,CHEAM,SUTTON (SURREY),stop,1.26,17.2,2,0
DORKING - MITCHAM EASTFIELDS (2),7,SUTTON (SURREY),CARSHALTON,stop,1.31,17.2,3,1
DORKING - MITCHAM EASTFIELDS (2),8,CARSHALTON,HACKBRIDGE,stop,6.49,48.6,3,0
DORKING - MITCHAM EASTFIELDS (2),9,HACKBRIDGE,MITCHAM JUNCTION,stop,7.56,48.5,3,0
DORKING - MITCHAM EASTFIELDS (2),10,MITCHAM JUNCTION,MITCHAM EASTFIELDS,stop,1.19,17.0,3,0
DORKING - SUTTON (SURREY),1,DORKING,BOXHILL BURFORD BRIDGE HOTEL,stop,,,5,0
DORKING - SUTTON (SURREY),2,BOXHILL BURFORD BRIDGE HOTEL,LEATHERHEAD,stop,,,10,0
DORKING - SUTTON (SURREY),3,LEATHERHEAD,ASHTEAD,stop,22.01,76.0,11,0
DORKING - SUTTON (SURREY),4,ASHTEAD,EPSOM,stop,25.77,79.0,10,0
DORKING - SUTTON (SURREY),5,EPSOM,EWELL EAST,stop,1.65,42.6,9,0
DORKING - SUTTON (SURREY),6,EWELL EAST,CHEAM,stop,1.54,17.2,5,0
DORKING - SUTTON (SURREY),7,CHEAM,SUTTON (SURREY),stop,1.26,17.2,10,0
EPSOM - BALHAM,1,EPSOM,EWELL EAST,stop,1.65,42.6,4,0
EPSOM - BALHAM,2,EWELL EAST,CHEAM,stop,1.54,17.2,3,0
EPSOM - BALHAM,3,CHEAM,SUTTON (SURREY),stop,1.26,17.2,3,0
EPSOM - BALHAM,4,SUTTON (SURREY),CARSHALTON,stop,1.31,17.2,3,1
EPSOM - BALHAM,5,CARSHALTON,HACKBRIDGE,stop,6.49,48.6,3,0
EPSOM - BALHAM,6,HACKBRIDGE,MITCHAM JUNCTION,stop,7.56,48.5,3,0
EPSOM - BALHAM,7,MITCHAM JUNCTION,MITCHAM EASTFIELDS,stop,1.19,17.0,3,0
EPSOM - BALHAM,8,MITCHAM EASTFIELDS,BALHAM,stop,2.82,16.9,9,0
EPSOM - BALHAM (2),1,EPSOM,EWELL EAST,stop,1.65,42.6,4,0
EPSOM - BALHAM (2),2,EWELL EAST,CHEAM,stop,1.54,17.2,3,1
EPSOM - BALHAM (2),3,CHEAM,SUTTON (SURREY),stop,1.26,17.2,3,0
EPSOM - BALHAM (2),4,SUTTON (SURREY),BALHAM,stop,6.86,17.0,18,3
EPSOM - BATTERSEA PARK LONDON,1,EPSOM,EWELL EAST,stop,1.65,42.6,4,0
EPSOM - BATTERSEA PARK LONDON,2,EWELL EAST,CHEAM,stop,1.54,17.2,3,0
EPSOM - BATTERSEA PARK LONDON,3,CHEAM,SUTTON (SURREY),stop,1.26,17.2,3,0
EPSOM - BATTERSEA PARK LONDON,4,SUTTON (SURREY),CARSHALTON BEECHES,stop,1.02,17.2,3,0
EPSOM - BATTERSEA PARK LONDON,5,CARSHALTON BEECHES,WALLINGTON,stop,0.97,17.2,3,0
EPSOM - BATTERSEA PARK LONDON,6,WALLINGTON,WADDON,stop,1.8,17.2,3,0
EPSOM - BATTERSEA PARK LONDON,7,WADDON,WEST CROYDON,stop,2.71,27.6,4,0
EPSOM - BATTERSEA PARK LONDON,8,WEST CROYDON,SELHURST,stop,4.18,27.5,4,1
EPSOM - BATTERSEA PARK LONDON,9,SELHURST,THORNTON HEATH,stop,0.76,17.0,2,1
EPSOM - BATTERSEA PARK LONDON,10,THORNTON HEATH,NORBURY,stop,0.85,31.0,3,0
EPSOM - BATTERSEA PARK LONDON,11,NORBURY,STREATHAM COMMON,stop,1.78,30.9,3,0
EPSOM - BATTERSEA PARK LONDON,12,STREATHAM COMMON,BALHAM,stop,2.11,16.9,4,0
EPSOM - BATTERSEA PARK LONDON,13,BALHAM,WANDSWORTH COMMON LONDON,stop,0.68,16.8,2,0
EPSOM - BATTERSEA PARK LONDON,14,WANDSWORTH COMMON LONDON,BATTERSEA PARK LONDON,stop,2.62,16.7,8,0
EPSOM - MITCHAM EASTFIELDS,1,EPSOM,EWELL EAST,stop,1.65,42.6,4,0
EPSOM - MITCHAM EASTFIELDS,2,EWELL EAST,CHEAM,stop,1.54,17.2,3,1
EPSOM - MITCHAM EASTFIELDS,3,CHEAM,SUTTON (SURREY),stop,1.26,17.2,3,0
EPSOM - MITCHAM EASTFIELDS,4,SUTTON (SURREY),CARSHALTON,stop,1.31,17.2,3,1
EPSOM - MITCHAM EASTFIELDS,5,CARSHALTON,HACKBRIDGE,stop,6.49,48.6,3,0
EPSOM - MITCHAM EASTFIELDS,6,HACKBRIDGE,MITCHAM JUNCTION,stop,7.56,48.5,3,0
EPSOM - MITCHAM EASTFIELDS,7,MITCHAM JUNCTION,MITCHAM EASTFIELDS,stop,1.19,17.0,3,0
EPSOM - NORWOOD JUNCTION,1,EPSOM,EWELL EAST,stop,1.65,42.6,4,0
EPSOM - NORWOOD JUNCTION,2,EWELL EAST,CHEAM,stop,1.54,17.2,3,0
EPSOM - NORWOOD JUNCTION,3,CHEAM,SUTTON (SURREY),stop,1.26,17.2,3,0
EPSOM - NORWOOD JUNCTION,4,SUTTON (SURREY),CARSHALTON BEECHES,stop,1.02,17.2,3,1
EPSOM - NORWOOD JUNCTION,5,CARSHALTON BEECHES,WALLINGTON,stop,0.97,17.2,2,0
EPSOM - NORWOOD JUNCTION,6,WALLINGTON,WADDON,stop,1.8,17.2,3,1
EPSOM - NORWOOD JUNCTION,7,WADDON,WEST CROYDON,stop,2.71,27.6,4,0
EPSOM - NORWOOD JUNCTION,8,WEST CROYDON,NORWOOD JUNCTION,stop,4.97,27.5,5,1
EPSOM - SOUTH BERMONDSEY,1,EPSOM,EWELL EAST,stop,1.65,42.6,4,0
EPSOM - SOUTH BERMONDSEY,2,EWELL EAST,CHEAM,stop,1.54,17.2,3,1
EPSOM - SOUTH BERMONDSEY,3,CHEAM,SUTTON (SURREY),stop,1.26,17.2,3,0
EPSOM - SOUTH BERMONDSEY,4,SUTTON (SURREY),CARSHALTON,stop,1.31,17.2,3,1
EPSOM - SOUTH BERMONDSEY,5,CARSHALTON,HACKBRIDGE,stop,6.49,48.6,3,0
EPSOM - SOUTH BERMONDSEY,6,HACKBRIDGE,MITCHAM JUNCTION,stop,7.56,48.5,3,0
EPSOM - SOUTH BERMONDSEY,7,MITCHAM JUNCTION,MITCHAM EASTFIELDS,stop,1.19,17.0,3,0
EPSOM - SOUTH BERMONDSEY,8,MITCHAM EASTFIELDS,TULSE HILL,stop,3.54,16.9,6,0
EPSOM - SOUTH BERMONDSEY,9,TULSE HILL,NORTH DULWICH,stop,1.49,16.8,3,0
EPSOM - SOUTH BERMONDSEY,10,NORTH DULWICH,EAST DULWICH,stop,0.58,16.7,1,1
EPSOM - SOUTH BERMONDSEY,11,EAST DULWICH,QUEEN'S ROAD PECKHAM,stop,1.56,16.6,4,1
EPSOM - SOUTH BERMONDSEY,12,QUEEN'S ROAD PECKHAM,SOUTH BERMONDSEY,stop,1.08,16.6,2,1
EPSOM - STREATHAM HILL,1,EPSOM,EWELL EAST,stop,1.65,42.6,4,0
EPSOM - STREATHAM HILL,2,EWELL EAST,CHEAM,stop,1.54,17.2,3,0
EPSOM - STREATHAM HILL,3,CHEAM,SUTTON (SURREY),stop,1.26,17.2,3,0
EPSOM - STREATHAM HILL,4,SUTTON (SURREY),CARSHALTON BEECHES,stop,1.02,17.2,3,0
EPSOM - STREATHAM HILL,5,CARSHALTON BEECHES,WALLINGTON,stop,0.97,17.2,3,0
EPSOM - STREATHAM HILL,6,WALLINGTON,WADDON,stop,1.8,17.2,3,0
EPSOM - STREATHAM HILL,7,WADDON,WEST CROYDON,stop,2.71,27.6,3,0
EPSOM - STREATHAM HILL,8,WEST CROYDON,NORWOOD JUNCTION,stop,4.97,27.5,5,2
EPSOM - STREATHAM HILL,9,NORWOOD JUNCTION,CRYSTAL PALACE,stop,1.64,16.9,4,1
EPSOM - STREATHAM HILL,10,CRYSTAL PALACE,GIPSY HILL,stop,0.81,16.9,2,1
EPSOM - STREATHAM HILL,11,GIPSY HILL,WEST NORWOOD,stop,2.48,17.4,3,0
EPSOM - STREATHAM HILL,12,WEST NORWOOD,STREATHAM HILL,stop,8.3,34.0,4,0
EPSOM - SUTTON (SURREY),1,EPSOM,EWELL EAST,stop,1.65,42.6,8,0
EPSOM - SUTTON (SURREY),2,EWELL EAST,CHEAM,stop,1.54,17.2,5,0
EPSOM - SUTTON (SURREY),3,CHEAM,SUTTON (SURREY),stop,1.26,17.2,10,0
EPSOM - WEST CROYDON,1,EPSOM,EWELL EAST,stop,1.65,42.6,4,0
EPSOM - WEST CROYDON,2,EWELL EAST,CHEAM,stop,1.54,17.2,3,1
EPSOM - WEST CROYDON,3,CHEAM,SUTTON (SURREY),stop,1.26,17.2,2,0
EPSOM - WEST CROYDON,4,SUTTON (SURREY),CARSHALTON BEECHES,stop,1.02,17.2,3,1
EPSOM - WEST CROYDON,5,CARSHALTON BEECHES,WALLINGTON,stop,0.97,17.2,2,1
EPSOM - WEST CROYDON,6,WALLINGTON,WADDON,stop,1.8,17.2,3,1
EPSOM - WEST CROYDON,7,WADDON,WEST CROYDON,stop,2.71,27.6,5,0
HORSHAM - BALHAM,1,HORSHAM,WARNHAM,stop,10.52,54.2,4,0
HORSHAM - BALHAM,2,WARNHAM,OCKLEY,stop,4.59,18.4,7,0
HORSHAM - BALHAM,3,OCKLEY,HOLMWOOD,stop,2.44,18.1,4,0
HORSHAM - BALHAM,4,HOLMWOOD,DORKING,stop,4.86,18.0,6,0
HORSHAM - BALHAM,5,DORKING,BOX HILL & WESTHUMBLE,stop,0.97,17.8,3,1
HORSHAM - BALHAM,6,BOX HILL & WESTHUMBLE,LEATHERHEAD,stop,3.31,39.9,5,0
HORSHAM - BALHAM,7,LEATHERHEAD,ASHTEAD,stop,22.01,76.0,4,0
HORSHAM - BALHAM,8,ASHTEAD,EPSOM,stop,25.77,79.0,6,1
HORSHAM - BALHAM,9,EPSOM,EWELL EAST,stop,1.65,42.6,4,1
HORSHAM - BALHAM,10,EWELL EAST,CHEAM,stop,1.54,17.2,3,0
HORSHAM - BALHAM,11,CHEAM,SUTTON (SURREY),stop,1.26,17.2,3,0
HORSHAM - BALHAM,12,SUTTON (SURREY),CARSHALTON,stop,1.31,17.2,3,1
HORSHAM - BALHAM,13,CARSHALTON,HACKBRIDGE,stop,6.49,48.6,3,0
HORSHAM - BALHAM,14,HACKBRIDGE,MITCHAM JUNCTION,stop,7.56,48.5,3,0
HORSHAM - BALHAM,15,MITCHAM JUNCTION,MITCHAM EASTFIELDS,stop,1.19,17.0,3,0
HORSHAM - BALHAM,16,MITCHAM EASTFIELDS,BALHAM,stop,2.82,16.9,9,0
HORSHAM - MITCHAM EASTFIELDS,1,HORSHAM,WARNHAM,stop,10.52,54.2,4,0
HORSHAM - MITCHAM EASTFIELDS,2,WARNHAM,OCKLEY,stop,4.59,18.4,7,0
HORSHAM - MITCHAM EASTFIELDS,3,OCKLEY,HOLMWOOD,stop,2.44,18.1,4,0
HORSHAM - MITCHAM EASTFIELDS,4,HOLMWOOD,DORKING,stop,4.86,18.0,7,0
HORSHAM - MITCHAM EASTFIELDS,5,DORKING,BOX HILL & WESTHUMBLE,stop,0.97,17.8,4,1
HORSHAM - MITCHAM EASTFIELDS,6,BOX HILL & WESTHUMBLE,LEATHERHEAD,stop,3.31,39.9,4,0
HORSHAM - MITCHAM EASTFIELDS,7,LEATHERHEAD,ASHTEAD,stop,22.01,76.0,4,0
HORSHAM - MITCHAM EASTFIELDS,8,ASHTEAD,EPSOM,stop,25.77,79.0,5,0
HORSHAM - MITCHAM EASTFIELDS,9,EPSOM,EWELL EAST,stop,1.65,42.6,5,0
HORSHAM - MITCHAM EASTFIELDS,10,EWELL EAST,CHEAM,stop,1.54,17.2,3,0
HORSHAM - MITCHAM EASTFIELDS,11,CHEAM,SUTTON (SURREY),stop,1.26,17.2,2,0
HORSHAM - MITCHAM EASTFIELDS,12,SUTTON (SURREY),CARSHALTON,stop,1.31,17.2,3,1
HORSHAM - MITCHAM EASTFIELDS,13,CARSHALTON,HACKBRIDGE,stop,6.49,48.6,3,0
HORSHAM - MITCHAM EASTFIELDS,14,HACKBRIDGE,MITCHAM JUNCTION,stop,7.56,48.5,3,0
HORSHAM - MITCHAM EASTFIELDS,15,MITCHAM JUNCTION,MITCHAM EASTFIELDS,stop,1.19,17.0,3,0
MITCHAM EASTFIELDS - DORKING,1,MITCHAM EASTFIELDS,MITCHAM JUNCTION,stop,1.19,17.0,3,1
MITCHAM EASTFIELDS - DORKING,2,MITCHAM JUNCTION,HACKBRIDGE,stop,7.56,48.5,3,0
MITCHAM EASTFIELDS - DORKING,3,HACKBRIDGE,CARSHALTON,stop,6.49,48.6,2,0
MITCHAM EASTFIELDS - DORKING,4,CARSHALTON,SUTTON (SURREY),stop,1.31,17.2,3,1
MITCHAM EASTFIELDS - DORKING,5,SUTTON (SURREY),CHEAM,stop,1.26,17.2,3,1
MITCHAM EASTFIELDS - DORKING,6,CHEAM,EWELL EAST,stop,1.54,17.2,3,0
MITCHAM EASTFIELDS - DORKING,7,EWELL EAST,EPSOM,stop,1.65,42.6,4,0
MITCHAM EASTFIELDS - DORKING,8,EPSOM,ASHTEAD,stop,25.77,79.0,5,3
MITCHAM EASTFIELDS - DORKING,9,ASHTEAD,LEATHERHEAD,stop,22.01,76.0,3,0
MITCHAM EASTFIELDS - DORKING,10,LEATHERHEAD,BOX HILL & WESTHUMBLE,stop,3.31,39.9,5,0
MITCHAM EASTFIELDS - DORKING,11,BOX HILL & WESTHUMBLE,DORKING,stop,0.97,17.8,2,0
MITCHAM EASTFIELDS - DORKING (2),1,MITCHAM EASTFIELDS,MITCHAM JUNCTION,stop,1.19,17.0,3,1
MITCHAM EASTFIELDS - DORKING (2),2,MITCHAM JUNCTION,HACKBRIDGE,stop,7.56,48.5,3,0
MITCHAM EASTFIELDS - DORKING (2),3,HACKBRIDGE,CARSHALTON,stop,6.49,48.6,2,0
MITCHAM EASTFIELDS - DORKING (2),4,CARSHALTON,SUTTON (SURREY),stop,1.31,17.2,3,1
MITCHAM EASTFIELDS - DORKING (2),5,SUTTON (SURREY),CHEAM,stop,1.26,17.2,3,1
MITCHAM EASTFIELDS - DORKING (2),6,CHEAM,EWELL EAST,stop,1.54,17.2,3,0
MITCHAM EASTFIELDS - DORKING (2),7,EWELL EAST,EPSOM,stop,1.65,42.6,4,0
MITCHAM EASTFIELDS - DORKING (2),8,EPSOM,ASHTEAD,stop,25.77,79.0,5,2
MITCHAM EASTFIELDS - DORKING (2),9,ASHTEAD,LEATHERHEAD,stop,22.01,76.0,3,1
MITCHAM EASTFIELDS - DORKING (2),10,LEATHERHEAD,DORKING,stop,4.26,39.9,7,0
MITCHAM EASTFIELDS - EPSOM,1,MITCHAM EASTFIELDS,MITCHAM JUNCTION,stop,1.19,17.0,3,4
MITCHAM EASTFIELDS - EPSOM,2,MITCHAM JUNCTION,HACKBRIDGE,stop,7.56,48.5,3,0
MITCHAM EASTFIELDS - EPSOM,3,HACKBRIDGE,CARSHALTON,stop,6.49,48.6,3,0
MITCHAM EASTFIELDS - EPSOM,4,CARSHALTON,SUTTON (SURREY),stop,1.31,17.2,4,0
MITCHAM EASTFIELDS - EPSOM,5,SUTTON (SURREY),CHEAM,stop,1.26,17.2,3,0
MITCHAM EASTFIELDS - EPSOM,6,CHEAM,EWELL EAST,stop,1.54,17.2,3,0
MITCHAM EASTFIELDS - EPSOM,7,EWELL EAST,EPSOM,stop,1.65,42.6,4,0
MITCHAM EASTFIELDS - HORSHAM,1,MITCHAM EASTFIELDS,MITCHAM JUNCTION,stop,1.19,17.0,3,1
MITCHAM EASTFIELDS - HORSHAM,2,MITCHAM JUNCTION,HACKBRIDGE,stop,7.56,48.5,3,0
MITCHAM EASTFIELDS - HORSHAM,3,HACKBRIDGE,CARSHALTON,stop,6.49,48.6,2,0
MITCHAM EASTFIELDS - HORSHAM,4,CARSHALTON,SUTTON (SURREY),stop,1.31,17.2,3,1
MITCHAM EASTFIELDS - HORSHAM,5,SUTTON (SURREY),CHEAM,stop,1.26,17.2,3,1
MITCHAM EASTFIELDS - HORSHAM,6,CHEAM,EWELL EAST,stop,1.54,17.2,3,0
MITCHAM EASTFIELDS - HORSHAM,7,EWELL EAST,EPSOM,stop,1.65,42.6,4,0
MITCHAM EASTFIELDS - HORSHAM,8,EPSOM,ASHTEAD,stop,25.77,79.0,5,1
MITCHAM EASTFIELDS - HORSHAM,9,ASHTEAD,LEATHERHEAD,stop,22.01,76.0,3,0
MITCHAM EASTFIELDS - HORSHAM,10,LEATHERHEAD,BOX HILL & WESTHUMBLE,stop,3.31,39.9,5,0
MITCHAM EASTFIELDS - HORSHAM,11,BOX HILL & WESTHUMBLE,DORKING,stop,0.97,17.8,2,0
MITCHAM EASTFIELDS - HORSHAM,12,DORKING,HOLMWOOD,stop,4.86,18.0,7,1
MITCHAM EASTFIELDS - HORSHAM,13,HOLMWOOD,OCKLEY,stop,2.44,18.1,4,0
MITCHAM EASTFIELDS - HORSHAM,14,OCKLEY,WARNHAM,stop,4.59,18.4,6,0
MITCHAM EASTFIELDS - HORSHAM,15,WARNHAM,HORSHAM,stop,10.52,54.2,5,0
NORWOOD JUNCTION - EPSOM,1,NORWOOD JUNCTION,WEST CROYDON,stop,4.97,27.5,5,2
NORWOOD JUNCTION - EPSOM,2,WEST CROYDON,WADDON,stop,2.71,27.6,2,1
NORWOOD JUNCTION - EPSOM,3,WADDON,WALLINGTON,stop,1.8,17.2,4,0
NORWOOD JUNCTION - EPSOM,4,WALLINGTON,CARSHALTON BEECHES,stop,0.97,17.2,2,0
NORWOOD JUNCTION - EPSOM,5,CARSHALTON BEECHES,SUTTON (SURREY),stop,1.02,17.2,5,0
NORWOOD JUNCTION - EPSOM,6,SUTTON (SURREY),CHEAM,stop,1.26,17.2,3,0
NORWOOD JUNCTION - EPSOM,7,CHEAM,EWELL EAST,stop,1.54,17.2,3,0
NORWOOD JUNCTION - EPSOM,8,EWELL EAST,EPSOM,stop,1.65,42.6,4,0
STREATHAM - DORKING,1,STREATHAM,MITCHAM EASTFIELDS,stop,1.84,16.9,5,0
STREATHAM - DORKING,2,MITCHAM EASTFIELDS,MITCHAM JUNCTION,stop,1.19,17.0,3,2
STREATHAM - DORKING,3,MITCHAM JUNCTION,HACKBRIDGE,stop,7.56,48.5,3,1
STREATHAM - DORKING,4,HACKBRIDGE,CARSHALTON,stop,6.49,48.6,2,2
STREATHAM - DORKING,5,CARSHALTON,SUTTON (SURREY),stop,1.31,17.2,3,4
STREATHAM - DORKING,6,SUTTON (SURREY),CHEAM,stop,1.26,17.2,3,1
STREATHAM - DORKING,7,CHEAM,EWELL EAST,stop,1.54,17.2,3,0
STREATHAM - DORKING,8,EWELL EAST,EPSOM,stop,1.65,42.6,4,0
STREATHAM - DORKING,9,EPSOM,ASHTEAD,stop,25.77,79.0,5,0
STREATHAM - DORKING,10,ASHTEAD,LEATHERHEAD,stop,22.01,76.0,3,0
STREATHAM - DORKING,11,LEATHERHEAD,BOX HILL & WESTHUMBLE,stop,3.31,39.9,5,1
STREATHAM - DORKING,12,BOX HILL & WESTHUMBLE,DORKING,stop,0.97,17.8,3,0
STREATHAM - DORKING (2),1,STREATHAM,MITCHAM EASTFIELDS,stop,1.84,16.9,4,6
STREATHAM - DORKING (2),2,MITCHAM EASTFIELDS,MITCHAM JUNCTION,stop,1.19,17.0,3,0
STREATHAM - DORKING (2),3,MITCHAM JUNCTION,HACKBRIDGE,stop,7.56,48.5,3,0
STREATHAM - DORKING (2),4,HACKBRIDGE,CARSHALTON,stop,6.49,48.6,2,0
STREATHAM - DORKING (2),5,CARSHALTON,SUTTON (SURREY),stop,1.31,17.2,4,0
STREATHAM - DORKING (2),6,SUTTON (SURREY),CHEAM,stop,1.26,17.2,3,0
STREATHAM - DORKING (2),7,CHEAM,EWELL EAST,stop,1.54,17.2,3,0
